commitID_1,commitID_2,filename,#line_changed
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/jdbc/meta/SequenceMapping.java,14
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../strats/ClassNameDiscriminatorStrategy.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../meta/strats/MultiColumnVersionStrategy.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/jdbc/schema/Column.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/schema/DataSourceFactory.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/jdbc/schema/NameSet.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/jdbc/schema/SchemaTool.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/jdbc/schema/Schemas.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/schema/XMLSchemaSerializer.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/jdbc/sql/DBDictionary.java,22
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/sql/DBDictionaryFactory.java,10
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/jdbc/sql/H2Dictionary.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/jdbc/sql/HSQLDictionary.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/jdbc/sql/MariaDBDictionary.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/jdbc/sql/MySQLDictionary.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/jdbc/sql/SQLErrorCodeReader.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/jdbc/sql/SelectImpl.java,6
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/jdbc/sql/SolidDBDictionary.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/jdbc/sql/SybaseDictionary.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/conf/OpenJPAConfigurationImpl.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/conf/RemoteCommitProviderValue.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/conf/Specification.java,7
